"phylum","class","order","family","genus","species","id","resource_id","latitude","longitude","datecollected","year"
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030121,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030120,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030119,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030118,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030067,2546,25.1667,58.9667,"1968-09-06 02:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030049,2546,25.1667,58.9667,"1968-09-06 02:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030047,2546,24.6333,61.55,"1969-08-26 08:49:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030046,2546,24.6333,61.55,"1969-08-26 08:49:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030045,2546,24.6333,61.55,"1969-08-26 08:49:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030044,2546,24.6333,61.55,"1969-08-26 08:49:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30030043,2546,25.1667,58.9667,"1968-09-06 02:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30029369,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30029057,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30029050,2546,24.6333,61.55,"1969-08-26 08:49:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028849,2546,25.5167,57.1,"1969-07-24 10:10:12+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028587,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028448,2546,26.3,56.8,"1970-01-27 10:25:12+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028447,2546,26.3,56.8,"1970-01-27 10:25:12+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028446,2546,26.3,56.8,"1970-01-27 10:25:12+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028445,2546,26.3,56.8,"1970-01-27 10:25:12+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028241,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028017,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028016,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028015,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028014,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028013,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028001,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30028000,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027995,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027994,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027993,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027992,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027988,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027987,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027986,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027985,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027984,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027975,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027973,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027972,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027971,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027963,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027962,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027961,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027960,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027460,2546,23.75,60.75,"1969-03-06 01:19:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027149,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30027084,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026861,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026840,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026818,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026812,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",25087366,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",25087570,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",25087678,2546,25.35,57.9167,"1969-07-24 14:00:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033225,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033220,2546,24.8,61.5333,"1969-01-30 07:55:12+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033219,2546,24.8,61.5333,"1969-01-30 07:55:12+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033115,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033113,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033112,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033110,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",25087679,2546,25.35,57.9167,"1969-07-24 14:00:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033095,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032777,2546,24.7333,61.4833,"1969-07-27 15:00:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032776,2546,24.7333,61.4833,"1969-07-27 15:00:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032526,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032475,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032399,2546,25.2333,58.9833,"1969-07-26 21:30:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032259,2546,25.2333,58.9833,"1969-07-26 21:30:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032213,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032126,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032122,2546,26.3,56.8,"1970-01-27 10:25:12+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032100,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032092,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30032049,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031872,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031862,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031847,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031766,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031614,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031595,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031517,2546,24.2833,61.15,"1969-06-26 20:30:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031516,2546,24.2833,61.15,"1969-06-26 20:30:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031515,2546,24.2833,61.15,"1969-06-26 20:30:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031514,2546,24.2833,61.15,"1969-06-26 20:30:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031513,2546,24.2833,61.15,"1969-06-26 20:30:00+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30031503,2546,23.7667,60.7333,"1969-06-27 01:10:12+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034306,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034986,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30035092,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30035476,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033815,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033814,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033678,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",25087365,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033581,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033418,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033417,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033403,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033402,2546,24.3667,60.2667,"1968-09-08 06:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033382,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033381,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033363,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033361,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033340,2546,24.5833,61.5833,"1968-09-08 12:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033240,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026625,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026624,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026573,2546,24.8,61.5333,"1969-01-30 07:55:12+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026342,2546,24.8,61.5333,"1969-01-30 07:55:12+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30026320,2546,24.8,61.5333,"1969-01-30 07:55:12+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033941,2546,25.1667,58.9667,"1968-09-06 02:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",25087568,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033855,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033942,2546,25.1667,58.9667,"1968-09-06 02:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034017,2546,25.6833,57.0833,"1970-01-27 01:00:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033854,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033846,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034098,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034110,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034111,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034125,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",25087569,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30033816,2546,24.8667,58.6667,"1968-09-06 05:00:00+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034126,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034127,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034128,2546,25.65,57.25,"1968-09-04 22:40:12+01",1968
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis",30034169,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia ovalis",30024357,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia ovalis",30024360,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia ovalis",30024356,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia ovalis",30024359,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Arthropoda","","Calanoida","Lucicutiidae","Lucicutia","Lucicutia ovalis",30024358,2546,25.6333,56.9667,"1970-01-26 20:30:00+01",1970
"Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris","Lumbrineris bifurcata",7274989,71,25,58,"1885-07-02 12:00:00+00:17:30",1885
"Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris","Lumbrineris bifurcata",264279614,3893,25,58,"",
"Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris","Lumbrineris heteropoda",264279624,3893,25,58,"",
"Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineris","Lumbrineris heteropoda",2637307,71,25,58,"1879-07-02 12:00:00+00:17:30",1879
"Chordata","Actinopteri","Perciformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",256544874,2419,27.1675,56.2855,"2010-06-15 12:00:00+02",2010
"Chordata","Actinopteri","Perciformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",256546581,2419,27.1675,56.2855,"2010-06-15 12:00:00+02",2010
"Chordata","Actinopteri","Perciformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",256544399,2419,27.1675,56.2855,"2010-06-15 12:00:00+02",2010
"Chordata","Actinopteri","Perciformes","Lutjanidae","Lutjanus","Lutjanus johnii",256545780,2419,25.143,60.6177,"",
"Chordata","Actinopteri","Perciformes","Lutjanidae","Lutjanus","Lutjanus lutjanus",4424426,721,26,53,"",
"Chordata","Actinopteri","Perciformes","Lutjanidae","Lutjanus","Lutjanus lutjanus",7369138,12,25.5818996429443,53.7500514984131,"1997-03-15 12:00:00+01",1997
"Chordata","Actinopteri","Perciformes","Lutjanidae","Lutjanus","Lutjanus malabaricus",256545516,2419,25.143,60.6177,"",
"Chordata","Actinopteri","Perciformes","Lutjanidae","Lutjanus","Lutjanus malabaricus",256546627,2419,25.143,60.6177,"",
"Annelida","Polychaeta","Eunicida","Eunicidae","Lysidice","Lysidice ninetta",6092521,71,25,58,"1833-07-02 12:00:00+00:17:30",1833
"Annelida","Polychaeta","Eunicida","Eunicidae","Lysidice","Lysidice ninetta",264279332,3893,25,58,"",
"Arthropoda","","Harpacticoida","Miraciidae","Macrosetella","Macrosetella gracilis",24687644,2546,24.9,58.8833,"1969-07-26 17:04:48+01",1969
